	PMIDs	nDCG@5	nDCG@10	nDCG@15	nDCG@20	nDCG@25	nDCG@50
15678	10072352						
15679	10072423						
15680	10072428						
15681	10072435						
15682	10072534						
15683	10072895						
15684	10073279						
15685	10073700						
15686	10073701						
15687	10073940						
15688	10074110						
15689	10074115						
15690	10074141						
15691	10074164						
15692	10074260						
15693	10074405						
15694	10074431						
15695	10074454	0.1617	0.1988	0.199	0.1876	0.2163	0.2551
15696	10074480						
15697	10074521						
15698	10074525						
15699	10074708						
15700	10074796						
15701	10074913						
15702	10074927	0.3594	0.4684	0.4529	0.4203	0.4444	0.4466
15703	10075078						
15704	10075081						
15705	10075154						
15706	10075398						
15707	10075400						
15708	10075401						
15709	10075590						
15710	10075646	0.6608	0.7799	0.8294	0.8256	0.8311	0.8843
15711	10075649						
15712	10075672						
15713	10075724						
15714	10075735	0.0	0.0734	0.0569	0.1484	0.1285	0.1416
15715	10075891	0.3392	0.4291	0.4638	0.4185	0.3885	0.3031
15716	10075921						
15717	10075979						
15718	10076024						
15719	10076219						
15720	10076819						
15721	10076825						
15722	10076846						
15723	10076867	0.5525	0.6672	0.6675	0.7231	0.7603	0.8243
15724	10076900	0.9026	0.9368	0.816	0.7456	0.7798	0.7691
15725	10077062	0.3836	0.3152	0.2443	0.2368	0.2845	0.2528
15726	10077151						
15727	10077155						
15728	10077530						
15729	10077613						
15730	10077641						
15731	10077730						
15732	10078118						
15733	10078383						
15734	10078620						
15735	10078872						
15736	10078973						
15737	10079068	0.6548	0.5548	0.5213	0.5357	0.5171	0.5311
15738	10079115	0.8688	0.9149	0.8864	0.9054	0.9181	0.8538
15739	10079194						
15740	10079266						
15741	10079360						
15742	10079365						
15743	10079605						
15744	10079641						
15745	10079687						
15746	10079950						
15747	10079962	0.5635	0.6068	0.6635	0.6979	0.6935	0.6934
15748	10080072						
15749	10080085						
15750	10080606						
15751	10080710						
15752	10080890						
15753	10081001	0.0	0.0	0.0	0.0	0.0	0.0434
15754	10081002	0.0	0.0	0.0	0.0	0.0	0.0434
15755	10081134						
15756	10081189						
15757	10081497						
15758	10081609	0.8688	0.6995	0.6359	0.5618	0.5397	0.4583
15759	10081758						
15760	10082096						
15761	10082212						
15762	10082289						
15763	10082539						
15764	10082544						
15765	10082567						
15766	10082585						
15767	10082833						
15768	10082878						
15769	10082974	0.8688	0.785	0.8333	0.793	0.7932	0.7968
15770	10083733						
15771	10083837						
15772	10083980						
15773	10084106	1.0	1.0	1.0	0.9677	0.9452	0.868
15774	10084364						
15775	10084396						
15776	10084415						
15777	10084554	0.0	0.0	0.0	0.0	0.0	0.0
15778	10084586						
15779	10084814						
15780	10085023						
15781	10085117						
15782	10085119						
15783	10085126						
15784	10085149						
15785	10085252						
15786	10085258						
15787	10085292						
15788	10085535						
15789	10086065						
15790	10086277						
15791	10086315						
15792	10086392	0.5418	0.43	0.3927	0.361	0.3216	0.2816
15793	10086697						
15794	10087048						
15795	10087082						
15796	10087083	1.0	0.9306	0.9462	0.854	0.8475	0.7521
15797	10087166						
15798	10087171						
15799	10087195						
15800	10087198						
15801	10087311						
15802	10087349						
15803	10087402	0.0	0.0	0.0	0.0	0.0	0.0
15804	10087576						
15805	10087610						
15806	10087618	0.2203	0.3315	0.2857	0.2708	0.2523	0.2519
15807	10087619	0.2896	0.3474	0.3472	0.3556	0.3255	0.3301
15808	10087620	0.0	0.0	0.0	0.0	0.0	0.0
15809	10087810						
15810	10088051	0.6992	0.8048	0.7612	0.8012	0.8007	0.8182
15811	10088054						
15812	10088781						
15813	10089003	0.1461	0.3822	0.2963	0.2467	0.3478	0.5133
15814	10089068						
15815	10089880						
15816	10090212						
15817	10090288						
15818	10090481	0.8688	0.8486	0.8826	0.9023	0.8886	0.8734
15819	10090483						
15820	10090594	0.1696	0.2791	0.3524	0.3596	0.3389	0.3784
15821	10090772						
15822	10090891	0.8688	0.9148	0.8864	0.9054	0.8648	0.7827
15823	10090953						
15824	10091612						
15825	10091613						
15826	10091729						
15827	10091952						
15828	10091953						
15829	10091982						
15830	10092063						
15831	10092105						
15832	10092109						
15833	10092113						
15834	10092114						
15835	10092143						
15836	10092153						
15837	10092233						
15838	10092490						
15839	10092635						
15840	10092946						
15841	10093101	0.0	0.0	0.0	0.0	0.0	0.0
15842	10093113						
15843	10093592						
15844	10093593						
15845	10093629						
15846	10093681						
15847	10093787						
15848	10093929						
15849	10093935	0.0	0.0	0.0461	0.0384	0.0332	0.0368
15850	10094141						
15851	10094204						
15852	10094207						
15853	10094391						
15854	10094394						
15855	10094395						
15856	10094396						
15857	10094397	0.0	0.0636	0.0954	0.0794	0.096	0.1334
15858	10094400						
15859	10094404						
15860	10094406						
15861	10094407	0.0	0.0	0.0206	0.0356	0.0756	0.0955
15862	10094411	0.0	0.0	0.0427	0.0355	0.0576	0.064
15863	10094469						
15864	10094502						
15865	10094547						
15866	10094557						
15867	10094771						
15868	10094786						
15869	10094804						
15870	10095079						
15871	10095081						
15872	10095109						
15873	10095144						
15874	10095157						
15875	10095200						
15876	10095207						
15877	10096244						
15878	10096251						
15879	10096362						
15880	10096514						
15881	10096563	0.7665	0.7064	0.6941	0.6662	0.6834	0.5328
15882	10096602						
15883	10096690						
15884	10096895						
15885	10096965						
15886	10096967						
15887	10096970	0.0	0.2114	0.2066	0.172	0.1489	0.182
15888	10097109						
15889	10097125						
15890	10097160						
15891	10097170						
15892	10097174	1.0	1.0	1.0	0.9329	0.9154	0.8679
15893	10098156						
15894	10098492						
15895	10098689						
15896	10098742						
15897	10098775						
15898	10098836						
15899	10098859	0.4704	0.5869	0.6798	0.6334	0.6558	0.6654
15900	10098862						
15901	10098927						
15902	10099030						
15903	10099207						
15904	10099220	0.0	0.0392	0.0392	0.1145	0.1145	0.2449
15905	10099325						
15906	10099334						
15907	10099627						
15908	10099830						
15909	10100155						
15910	10100328	0.6985	0.7349	0.6763	0.6851	0.6913	0.5346
15911	10100329						
15912	10100398						
15913	10100617						
15914	10101000						
15915	10101133						
15916	10101214						
15917	10101584						
15918	10101585						
15919	10101799						
15920	10101801	0.4323	0.4888	0.4726	0.3934	0.4032	0.4066
15921	10101959						
15922	10102073						
15923	10102375						
15924	10102377						
15925	10102432						
15926	10102457						
15927	10102647						
15928	10102690						
15929	10102772						
15930	10102935						
15931	10103027						
15932	10103041						
15933	10103070						
15934	10103104	0.0	0.0	0.0	0.0	0.0	0.0348
15935	10103116						
15936	10103349						
15937	10132447						
15938	10134118						
15939	10135198						
15940	10135269						
15941	10137328						
15942	10138840						
15943	10141775						
15944	10146952						
15945	10146991						
15946	10150211						
15947	10150770						
15948	10155686						
15949	10155691						
15950	10158526						
15951	10159710						
15952	10160072						
15953	10161168						
15954	10165310						
15955	10166374						
15956	10166424						
15957	10170178						
15958	10170457						
15959	10171932						
15960	10174315						
15961	10174606						
15962	10176243						
15963	10180426						
15964	10181246						
15965	10182479						
15966	10183351	0.1279	0.1051	0.0814	0.0789	0.0861	0.1074
15967	10185643						
15968	10187389						
15969	10187832						
15970	10188208						
15971	10188261						
15972	10188722						
15973	10188734						
15974	10188893	0.0	0.0	0.0	0.0	0.0276	0.071
15975	10188931						
15976	10188951						
15977	10189226						
15978	10189358						
15979	10189369						
15980	10189378						
15981	10189888	0.1696	0.2268	0.2621	0.2864	0.266	0.2067
15982	10190109						
15983	10190327	0.6548	0.6461	0.682	0.7018	0.7154	0.7602
15984	10190481	0.9125	0.7137	0.6872	0.6714	0.6618	0.6256
15985	10190541						
15986	10190543						
15987	10190727						
15988	10190817						
15989	10190872	0.7227	0.5326	0.4129	0.3766	0.3522	0.3246
15990	10190896						
15991	10191111						
15992	10191187						
15993	10191260						
15994	10191306						
15995	10191314						
15996	10191471						
15997	10191898	0.2773	0.3169	0.3042	0.2644	0.2289	0.212
15998	10192209	0.6765	0.6775	0.6308	0.6926	0.7339	0.7463
15999	10192365						
16000	10192393	0.6843	0.4947	0.4311	0.4265	0.378	0.2962
16001	10192636						
16002	10192780						
16003	10192906						
16004	10193188						
16005	10193509	0.1877	0.2667	0.2965	0.2816	0.2714	0.3214
16006	10193519	0.3392	0.2201	0.2182	0.2151	0.1862	0.2389
16007	10193934	0.6843	0.6505	0.593	0.5937	0.5938	0.5096
16008	10194255	0.786	0.8611	0.806	0.8038	0.7761	0.7577
16009	10194406						
16010	10194466						
16011	10194516						
16012	10194562	0.0	0.2154	0.3005	0.35	0.3031	0.2663
16013	10194758	0.0	0.0	0.0	0.0	0.0	0.0
16014	10194766						
16015	10195032						
16016	10195104						
16017	10195195						
16018	10195207						
16019	10195216						
16020	10195234						
16021	10195252						
16022	10195418	0.0	0.1396	0.1558	0.1645	0.17	0.1893
16023	10195571						
16024	10195608						
16025	10195686						
16026	10195696						
16027	10195816						
16028	10195817						
16029	10195882						
16030	10195885	0.3708	0.31	0.3316	0.2874	0.2936	0.2245
16031	10196145						
16032	10196146						
16033	10196203						
16034	10196224						
16035	10196272						
16036	10196289						
16037	10196307						
16038	10196365						
16039	10196373	0.327	0.2566	0.2415	0.2119	0.2185	0.2075
16040	10196379	0.0	0.0	0.0	0.0	0.0	0.0689
16041	10196526						
16042	10196538						
16043	10196545						
16044	10196562						
16045	10196563						
16046	10196584	0.0	0.0	0.0427	0.0355	0.0534	0.0509
16047	10196824						
16048	10197046						
16049	10197447						
16050	10197530						
16051	10197587						
16052	10197592						
16053	10197631	0.214	0.1389	0.1076	0.1244	0.1077	0.1429
16054	10197871						
16055	10198056						
16056	10198064						
16057	10198103						
16058	10198308						
16059	10198351						
16060	10198364						
16061	10198418	0.3392	0.2935	0.2572	0.2401	0.2605	0.3357
16062	10198641	0.0	0.0	0.0	0.0	0.0	0.0
16063	10198790						
16064	10199131						
16065	10199143						
16066	10199332						
16067	10199559						
16068	10199592	0.0	0.1299	0.1007	0.0838	0.1001	0.0925
16069	10199743						
16070	10199813						
16071	10199827	0.0	0.0	0.0461	0.0826	0.0805	0.1651
16072	10199959						
16073	10199967	1.0	0.9306	0.764	0.7037	0.6897	0.6304
16074	10199970	0.64	0.7664	0.7762	0.7461	0.7802	0.7419
16075	10200054	1.0	1.0	0.9693	0.9744	0.9778	0.8975
16076	10200309						
16077	10200333	0.0	0.0	0.0159	0.0587	0.1045	0.0908
16078	10200350	0.1461	0.0948	0.0735	0.0612	0.0559	0.1076
16079	10200421						
16080	10200449	0.387	0.3939	0.3054	0.3334	0.2886	0.3404
16081	10200458	0.4138	0.2917	0.3307	0.2869	0.2834	0.2967
16082	10200459	0.3836	0.2734	0.2431	0.2353	0.2305	0.2388
16083	10200466						
16084	10200490						
16085	10200513	0.0	0.2848	0.2208	0.2161	0.2405	0.2389
16086	10200546						
16087	10200596						
16088	10200890						
16089	10200959						
16090	10201372	0.3486	0.2744	0.3051	0.3204	0.2863	0.2588
16091	10201430						
16092	10201551						
16093	10201620						
16094	10201677						
16095	10201754						
16096	10202246						
16097	10203025	1.0	0.9364	0.9059	0.8888	0.9037	0.9136
16098	10203192						
16099	10203277	0.3836	0.3788	0.386	0.4225	0.4467	0.4556
16100	10203660	0.1461	0.0948	0.0833	0.0774	0.0883	0.0883
16101	10203748						
16102	10203955						
16103	10204401						
16104	10204502						
16105	10204516						
16106	10204677						
16107	10204701	1.0	1.0	1.0	0.9653	0.9699	0.981
16108	10204804						
16109	10204808						
16110	10204848						
16111	10204849						
16112	10204954						
16113	10204990						
16114	10205190	0.1844	0.1672	0.16	0.1448	0.1614	0.2331
16115	10205208	0.6469	0.5137	0.4864	0.4834	0.482	0.457
16116	10205817	0.0	0.0662	0.094	0.0783	0.0736	0.0736
16117	10205825						
16118	10205908						
16119	10206069						
16120	10206153						
16121	10206225						
16122	10206240						
16123	10206639	0.1696	0.1737	0.1773	0.1476	0.1278	0.0806
16124	10206644	0.8304	0.89	0.9147	0.8966	0.8926	0.8068
16125	10206645	0.4469	0.5748	0.6397	0.6666	0.6848	0.6681
16126	10206998						
16127	10207008						
16128	10207049						
16129	10207053	0.7227	0.6168	0.4782	0.4304	0.3726	0.2656
16130	10207054						
16131	10207070						
16132	10207105						
16133	10207147						
16134	10207304						
16135	10207629						
16136	10207630						
16137	10207721	1.0	0.9337	0.9025	0.8848	0.8727	0.8628
16138	10208018						
16139	10208158						
16140	10208420						
16141	10208533						
16142	10208564	0.7113	0.7001	0.7391	0.7262	0.7455	0.7526
16143	10208579	1.0	1.0	0.9552	0.9627	0.9677	0.8608
16144	10208640						
16145	10208647						
16146	10208679						
16147	10208811						
16148	10208859						
16149	10208866						
16150	10208877	0.1696	0.11	0.0853	0.071	0.0688	0.0688
16151	10208929						
16152	10208937						
16153	10209048						
16154	10209098						
16155	10209116						
16156	10209232	0.1696	0.1437	0.1276	0.1159	0.114	0.114
16157	10209347						
16158	10209681						
16159	10209746						
16160	10209812						
16161	10209940						
16162	10210106						
16163	10210430						
16164	10210726						
16165	10211543	0.1312	0.1635	0.2131	0.1774	0.1536	0.2432
16166	10211600						
16167	10212142						
16168	10212186						
16169	10212216						
16170	10212284						
16171	10212398						
16172	10212558	0.8573	0.9074	0.8991	0.916	0.8822	0.8193
16173	10212607						
16174	10213152	0.5069	0.5896	0.5766	0.6259	0.6051	0.5815
16175	10213160	0.0	0.0	0.0	0.0	0.0	0.0
16176	10213201						
16177	10213220						
16178	10213271						
16179	10213459						
16180	10213492	0.743	0.7638	0.7436	0.6854	0.7015	0.6608
16181	10213939						
16182	10214699	0.5148	0.3341	0.259	0.2503	0.2429	0.2748
16183	10214938						
16184	10214971						
16185	10215040	0.3392	0.3558	0.3632	0.3024	0.3417	0.2879
16186	10215059						
16187	10215103						
16188	10215173						
16189	10215191						
16190	10215411						
16191	10215652	0.0	0.0	0.0	0.0	0.0	0.0
16192	10215777						
16193	10215996	0.5182	0.5395	0.4481	0.44	0.4975	0.5263
16194	10215999						
16195	10216184						
16196	10216185						
16197	10216261	0.1461	0.1732	0.1402	0.2258	0.2258	0.2577
16198	10216262						
16199	10216963						
16200	10217145	0.36	0.3667	0.4615	0.4859	0.4733	0.5206
16201	10217175						
16202	10217265	0.262	0.2144	0.2116	0.2221	0.2457	0.2784
16203	10217542						
16204	10217793						
16205	10218049						
16206	10218484						
16207	10218493						
16208	10218505						
16209	10218619						
16210	10218878						
16211	10218944						
16212	10218961						
16213	10219233	0.0	0.0	0.0	0.0	0.0	0.0
16214	10219474						
16215	10219499						
16216	10219774						
16217	10219776						
16218	10219780						
16219	10219824						
16220	10220148						
16221	10220152						
16222	10220190						
16223	10220330						
16224	10220334						
16225	10220399						
16226	10220405						
16227	10220462						
16228	10220590						
16229	10221164	0.8688	0.8415	0.696	0.6817	0.6718	0.5449
16230	10221165						
16231	10221445						
16232	10221649						
16233	10221772						
16234	10221779						
16235	10222018						
16236	10222024						
16237	10222105	0.4913	0.5278	0.4553	0.4448	0.4116	0.3907
16238	10222121						
16239	10222140						
16240	10222247						
16241	10222345						
16242	10222783						
16243	10222785						
16244	10222786	0.4704	0.5135	0.4865	0.4739	0.4629	0.3971
16245	10222788						
16246	10222789						
16247	10223208	0.6312	0.625	0.5888	0.58	0.5466	0.5513
16248	10223336						
16249	10223346	0.0	0.0	0.0	0.0	0.0	0.0305
16250	10223631						
16251	10223824						
16252	10224010	0.786	0.8611	0.8475	0.8731	0.8636	0.8445
16253	10224126						
16254	10224263						
16255	10224279						
16256	10224322						
16257	10224450						
16258	10224887	0.0487	0.2457	0.2817	0.3679	0.3461	0.3001
16259	10225371						
16260	10225454						
16261	10225846						
16262	10225995						
16263	10225999	0.9026	0.6773	0.6305	0.5705	0.5929	0.596
16264	10226001	0.8304	0.89	0.7808	0.717	0.6469	0.643
16265	10226154						
16266	10226533						
16267	10226598						
16268	10226602	0.1461	0.1642	0.1422	0.1963	0.2233	0.1746
16269	10226605	0.5148	0.4819	0.461	0.452	0.4358	0.3987
16270	10226936						
16271	10226980						
16272	10227028						
16273	10227218						
16274	10227230						
16275	10227398						
16276	10227419						
16277	10227424						
16278	10227988						
16279	10228155						
16280	10228176						
16281	10228333						
16282	10228565						
16283	10228566						
16284	10228596	0.1312	0.1514	0.2547	0.2444	0.2392	0.2559
16285	10228873						
16286	10229066						
16287	10229196						
16288	10229198	0.6534	0.5679	0.5753	0.513	0.5508	0.4231
16289	10229234	0.786	0.7394	0.7519	0.7271	0.7089	0.6826
16290	10229494						
16291	10229671						
16292	10230647						
16293	10230703	0.5	0.4872	0.5286	0.5524	0.5495	0.5448
16294	10230704						
16295	10230720						
16296	10230802						
16297	10230869						
16298	10230924						
16299	10230996						
16300	10231548						
16301	10231806	0.8573	0.8552	0.7854	0.7328	0.6963	0.7367
16302	10232428						
16303	10232607						
16304	10232609						
16305	10232610						
16306	10232877						
16307	10232926						
16308	10233362						
16309	10233387						
16310	10233423						
16311	10233775						
16312	10233850						
16313	10233859						
16314	10233948						
16315	10233949						
16316	10233954						
16317	10233959						
16318	10233966						
16319	10233972	0.6164	0.5518	0.4738	0.3945	0.3959	0.3855
16320	10234002						
16321	10234004						
16322	10234518						
16323	10235271						
16324	10235304						
16325	10235429						
16326	10235578						
16327	10318855						
16328	10318865						
16329	10318876						
16330	10318894	0.0	0.0734	0.0995	0.0829	0.1265	0.1691
16331	10318916	0.1696	0.2528	0.2847	0.3035	0.2892	0.2554
16332	10319241						
16333	10319275	0.0	0.0	0.0593	0.0683	0.0975	0.1039
16334	10319328						
16335	10319435						
16336	10319720						
16337	10319848	0.0	0.0	0.0461	0.0384	0.0332	0.0368
16338	10319854						
16339	10319855						
16340	10319869						
16341	10319870						
16342	10319883						
16343	10319913						
16344	10319940						
16345	10320375						
16346	10320380						
16347	10320500						
16348	10320650						
16349	10320687						
16350	10320793						
16351	10320795	0.786	0.7975	0.843	0.8247	0.7935	0.7805
16352	10320929	0.0565	0.0367	0.0284	0.0574	0.1028	0.1152
16353	10320947						
16354	10320989						
16355	10321834						
16356	10321969						
16357	10321971						
16358	10321980	0.0	0.0	0.0	0.0394	0.0371	0.0787
16359	10322048						
16360	10322052						
16361	10322082						
16362	10322238	0.8304	0.8205	0.8161	0.8145	0.8394	0.7946
16363	10322354	0.2409	0.2734	0.2268	0.2339	0.2204	0.2378
16364	10322564						
16365	10322633						
16366	10322634						
16367	10322637						
16368	10322669						
16369	10322700						
16370	10322723	0.214	0.3542	0.3609	0.4015	0.4285	0.5514
16371	10322756						
16372	10322941						
16373	10322952						
16374	10323090						
16375	10323185						
16376	10323214	0.0	0.0	0.0	0.0652	0.0833	0.0824
16377	10323292						
16378	10323393						
16379	10323858						
16380	10325447	0.6992	0.7386	0.7973	0.7643	0.7688	0.794
16381	10325701						
16382	10325907						
16383	10326084						
16384	10326298						
16385	10326565						
16386	10326863						
16387	10327065	0.0487	0.0792	0.109	0.1595	0.1735	0.1736
16388	10327134						
16389	10327206	0.4913	0.5965	0.6872	0.7067	0.7199	0.7753
16390	10327604						
16391	10327631						
16392	10328110						
16393	10328299						
16394	10328533	1.0	1.0	1.0	1.0	1.0	0.9621
16395	10328851						
16396	10328880						
16397	10328934						
16398	10328944	0.1312	0.0852	0.066	0.055	0.055	0.055
16399	10328948						
16400	10329019						
16401	10329166						
16402	10329362						
16403	10329379						
16404	10329473						
16405	10329497						
16406	10329538						
16407	10329542	0.1312	0.0851	0.0723	0.0674	0.0634	0.1136
16408	10329586						
16409	10329661						
16410	10329662						
16411	10329695						
16412	10329698						
16413	10329713						
16414	10329715						
16415	10329736						
16416	10329743	0.5108	0.4443	0.4343	0.4062	0.4133	0.409
16417	10329981						
16418	10330009						
16419	10330053						
16420	10330176						
16421	10330192						
16422	10330337	0.0	0.0	0.0	0.0	0.0	0.0
16423	10330397						
16424	10330400	0.0	0.0	0.0	0.0	0.0	0.0447
16425	10330403						
16426	10330418						
16427	10330420						
16428	10330442						
16429	10330492						
16430	10330558						
16431	10330635						
16432	10331068						
16433	10331424						
16434	10331520						
16435	10331691						
16436	10331970						
16437	10331972						
16438	10331973	1.0	0.8643	0.8227	0.8297	0.8347	0.744
16439	10331988						
16440	10332026						
16441	10332738						
16442	10332831	0.7227	0.6282	0.7118	0.6717	0.6171	0.5663
16443	10332871	1.0	0.863	0.8501	0.8083	0.7538	0.665
16444	10333074						
16445	10333076						
16446	10333179						
16447	10333962						
16448	10334189						
16449	10334192	0.6608	0.6429	0.542	0.5613	0.5566	0.4303
16450	10334481						
16451	10334835						
16452	10335147						
16453	10335611						
16454	10335817						
16455	10336082						
16456	10336094						
16457	10336360						
16458	10336423						
16459	10336460						
16460	10336500						
16461	10336529						
16462	10336614						
16463	10336854						
16464	10336856						
16465	10336866						
16466	10336893						
16467	10337000	0.8688	0.767	0.6394	0.6005	0.6541	0.6622
16468	10337001						
16469	10337022						
16470	10337065	1.0	1.0	1.0	0.9653	0.9699	0.9128
16471	10337467						
16472	10337719						
16473	10337869						
16474	10338211						
16475	10338288	0.0	0.0	0.0	0.0	0.0268	0.0477
16476	10338292	0.8304	0.8458	0.7635	0.7703	0.8011	0.7489
16477	10338870						
16478	10339467						
16479	10339655	0.4966	0.3956	0.4104	0.454	0.4372	0.4036
16480	10339928						
16481	10340214						
16482	10340748	0.5148	0.4858	0.5116	0.5282	0.5647	0.6525
16483	10340750	0.3452	0.2876	0.2666	0.2878	0.258	0.2299
16484	10340765						
16485	10340952						
16486	10341203						
16487	10341227	0.7557	0.7721	0.7489	0.7337	0.7419	0.7559
16488	10341293						
16489	10341297						
16490	10342167						
16491	10342487						
16492	10343095						
16493	10343742						
16494	10343743						
16495	10343884						
16496	10343885	0.387	0.4303	0.3772	0.4592	0.4784	0.4932
16497	10343891						
16498	10343912						
16499	10344217						
16500	10344722						
16501	10344733	1.0	0.9216	0.8007	0.8341	0.8292	0.8199
16502	10344739						
16503	10344772						
16504	10345059						
16505	10346819						
16506	10347100						
16507	10347113						
16508	10347120						
16509	10347136						
16510	10347157						
16511	10347172						
16512	10347231	0.0	0.1618	0.1254	0.1272	0.1101	0.1584
16513	10347340						
16514	10347554						
16515	10347623						
16516	10347645						
16517	10347736						
16518	10348470						
16519	10349094	0.1898	0.2652	0.2968	0.3817	0.4105	0.4401
16520	10349179						
16521	10349202						
16522	10349334	0.9026	0.8142	0.7672	0.6951	0.6824	0.6608
16523	10349506						
16524	10349611						
16525	10349681						
16526	10350186						
16527	10350374						
16528	10350403						
16529	10350488						
16530	10350617						
16531	10350633						
16532	10350657						
16533	10352017	0.4852	0.4519	0.4427	0.4374	0.4867	0.3507
16534	10352243						
16535	10352676						
16536	10352866	0.6864	0.5378	0.5678	0.5523	0.5859	0.5977
16537	10352867						
16538	10352946						
16539	10353249						
16540	10353382						
16541	10353412						
16542	10353603						
16543	10353660						
16544	10353742						
16545	10353772						
16546	10353781	0.0	0.0	0.0	0.0334	0.0633	0.0881
16547	10354018	0.3392	0.2422	0.2019	0.2016	0.2013	0.1997
16548	10354067	0.0	0.1478	0.1295	0.1078	0.1286	0.1693
16549	10354373						
16550	10354439						
16551	10354479	0.3594	0.4646	0.495	0.467	0.5022	0.4407
16552	10354517						
16553	10354600	0.5296	0.4883	0.3786	0.3821	0.3838	0.2991
16554	10354727						
16555	10354820						
16556	10354832						
16557	10354989						
16558	10355112						
16559	10355253						
16560	10355299						
16561	10355730						
16562	10355918						
16563	10355926						
16564	10356271						
16565	10356354	0.214	0.3453	0.4498	0.5096	0.496	0.4894
16566	10356358						
16567	10356844						
16568	10356882	0.0	0.0	0.0437	0.0364	0.0576	0.1394
16569	10356923						
16570	10357136	0.0	0.0	0.1376	0.1674	0.1674	0.1674
16571	10357144						
16572	10357205	0.8539	0.6177	0.5686	0.5405	0.4951	0.3869
16573	10357422						
16574	10357894						
16575	10357899						
16576	10357901						
16577	10357934	0.1461	0.1943	0.1665	0.1502	0.1917	0.2528
16578	10358047						
16579	10358052						
16580	10358076						
16581	10358148						
16582	10358193						
16583	10358757						
16584	10358936						
16585	10359080						
16586	10359082						
16587	10359135	0.3721	0.4627	0.4937	0.5553	0.5888	0.5881
16588	10359210						
16589	10359315						
16590	10359538						
16591	10359544	0.476	0.4632	0.4528	0.4874	0.4757	0.4578
16592	10359546						
16593	10359600						
16594	10359607						
16595	10359691						
16596	10359779						
16597	10359821	0.8304	0.7569	0.8116	0.8431	0.8199	0.8464
16598	10359869						
16599	10360312						
16600	10360645	0.6164	0.4212	0.4343	0.4415	0.4178	0.303
16601	10360675						
16602	10360679						
16603	10360683	0.6548	0.6976	0.7656	0.8048	0.7784	0.8412
16604	10360778	0.4273	0.5761	0.5851	0.5999	0.5917	0.6063
16605	10360788	0.0	0.0636	0.092	0.0766	0.1207	0.1525
16606	10360972						
16607	10360976						
16608	10361140						
16609	10361151						
16610	10361687						
16611	10361722	0.0	0.0	0.0	0.0	0.0	0.0
16612	10361723						
16613	10361981	0.9125	0.8519	0.777	0.782	0.7931	0.7308
16614	10362018						
16615	10362087						
16616	10362100						
16617	10362259						
16618	10362261	0.2627	0.2369	0.2278	0.2679	0.2588	0.3204
16619	10362304						
16620	10362352						
16621	10362364						
16622	10362519						
16623	10362539						
16624	10362543						
16625	10362684						
16626	10362808	0.8688	0.7058	0.772	0.7426	0.7507	0.7546
16627	10362813						
16628	10362893	0.6992	0.5412	0.5852	0.5996	0.5735	0.6058
16629	10363156	0.6608	0.6321	0.5837	0.5871	0.6163	0.4938
16630	10363489						
16631	10363492						
16632	10363567						
16633	10363658						
16634	10363677						
16635	10363793						
16636	10363815						
16637	10363824						
16638	10364224						
16639	10364247						
16640	10364250						
16641	10364258						
16642	10364293						
16643	10364351	0.0	0.0442	0.0368	0.0622	0.0622	0.0622
16644	10364381						
16645	10364384						
16646	10364424	0.7113	0.6757	0.5981	0.5424	0.56	0.5567
16647	10364505	0.786	0.6529	0.6385	0.6326	0.6007	0.5176
16648	10364548	0.3392	0.2201	0.1706	0.1576	0.1576	0.1904
16649	10364618	0.0	0.0662	0.099	0.0824	0.0713	0.1036
16650	10364640	0.3601	0.3964	0.4845	0.4832	0.5172	0.588
16651	10364641	0.5969	0.5612	0.5714	0.6204	0.6263	0.6111
16652	10365914						
16653	10365963						
16654	10366023						
16655	10366436						
16656	10366440						
16657	10366501						
16658	10366541						
16659	10366621	0.786	0.6521	0.6855	0.6718	0.7158	0.7369
16660	10366626						
16661	10366652						
16662	10366678						
16663	10366692						
16664	10366748	0.6608	0.7799	0.737	0.747	0.7809	0.711
16665	10366870						
16666	10367320						
16667	10367322						
16668	10367696						
16669	10367700	0.2705	0.4824	0.4791	0.511	0.5766	0.6325
16670	10367887						
16671	10367890						
16672	10367940						
16673	10368409						
16674	10368775						
16675	10368803						
16676	10368858						
16677	10369075						
16678	10369305						
16679	10369307						
16680	10369463						
16681	10369475	0.0	0.0	0.0	0.0	0.0	0.0422
16682	10369524	0.1312	0.0852	0.066	0.1238	0.1336	0.0996
16683	10369563						
16684	10369684						
16685	10369749						
16686	10369830	0.7113	0.5786	0.5691	0.6412	0.6626	0.6465
16687	10369863						
16688	10369872	0.5296	0.5501	0.6222	0.6526	0.6459	0.6087
16689	10369884						
16690	10370158						
16691	10370594	0.1461	0.3796	0.4764	0.4624	0.4819	0.6005
16692	10370905						
16693	10370906						
16694	10370907						
16695	10371349						
16696	10371465	0.0	0.142	0.1101	0.124	0.1073	0.1135
16697	10371520	0.8539	0.8416	0.7885	0.7898	0.7919	0.7105
16698	10371521						
16699	10371528						
16700	10371875						
16701	10372317						
16702	10372359						
16703	10372360						
16704	10372368	0.0	0.0	0.0461	0.0384	0.0332	0.0368
16705	10372377	0.0	0.0	0.0461	0.0384	0.0332	0.0368
16706	10372380	0.0	0.0	0.0461	0.0384	0.0332	0.028
16707	10372381						
16708	10372382						
16709	10372386	0.0	0.0	0.0461	0.0384	0.0332	0.0368
16710	10372566	0.8304	0.89	0.8272	0.8214	0.8454	0.8309
