	PMIDs	nDCG@5	nDCG@10	nDCG@15	nDCG@20	nDCG@25	nDCG@50
498	23433471	0.2463	0.2091	0.172	0.1741	0.2207	0.4858
499	23441151	0.6469	0.5891	0.6216	0.6092	0.6484	0.8272
500	23441821	0.7714	0.6508	0.6258	0.6553	0.6925	0.8143
501	23442375	0.7409	0.7367	0.6914	0.6433	0.6172	0.8351
502	23450434	0.214	0.3792	0.4567	0.4567	0.4567	0.5152
503	23479404	0.4054	0.3611	0.4227	0.4492	0.4722	0.6098
504	23500183	0.6608	0.7799	0.801	0.7792	0.7648	0.7851
505	23504664	0.332	0.3872	0.432	0.4842	0.534	0.6473
506	23504934	0.9026	0.8926	0.8285	0.8357	0.8398	0.8998
507	23507141	1.0	1.0	0.8958	0.8785	0.8411	0.876
508	23524533	0.0	0.0	0.1892	0.1892	0.1892	0.324
509	23534882	0.8151	0.6686	0.5183	0.4662	0.4433	0.693
510	23543898	0.161	0.1469	0.1469	0.1469	0.1469	0.2615
511	23547710	0.0	0.0	0.0	0.0913	0.2575	0.2909
512	23548553	0.1377	0.1377	0.1377	0.1377	0.1377	0.303
513	23552882	0.5633	0.5396	0.5767	0.6004	0.583	0.759
514	23554818	0.4017	0.4265	0.5117	0.517	0.5977	0.7337
515	23562459	0.76	0.8442	0.8793	0.8779	0.8762	0.8817
516	23570403	0.3038	0.3278	0.3165	0.3753	0.4822	0.5545
517	23573011	1.0	1.0	1.0	1.0	1.0	0.9909
518	23585477	0.8025	0.7269	0.7663	0.7252	0.7416	0.8294
519	23603562	0.2627	0.2817	0.3653	0.3978	0.3879	0.6083
520	23604572	0.8539	0.9052	0.8521	0.8217	0.7644	0.8686
521	23607916	0.1291	0.2819	0.3254	0.3537	0.3594	0.4757
522	23613754	0.5531	0.4801	0.5449	0.6592	0.6592	0.7184
523	23633578	0.4038	0.4948	0.5516	0.5678	0.605	0.7209
524	23637070	0.3594	0.4172	0.4881	0.4513	0.4503	0.6725
525	23671335	0.3708	0.3331	0.3687	0.3861	0.4024	0.6007
526	23681830	0.0	0.1466	0.1466	0.1466	0.1466	0.26
527	23684607	0.7215	0.6336	0.5815	0.5445	0.5423	0.7364
528	23689717	0.9026	0.8437	0.7574	0.7546	0.7157	0.8952
529	23696368	0.6312	0.6595	0.6318	0.6487	0.7009	0.8235
530	23700448	0.6456	0.4663	0.4252	0.4809	0.5278	0.6992
531	23714693	1.0	0.9537	0.9033	0.9195	0.9122	0.9204
532	23757356	0.6131	0.6342	0.681	0.6534	0.6328	0.7636
533	23772364	0.4852	0.5283	0.5573	0.5573	0.6323	0.6977
534	23795458	0.3157	0.2743	0.3915	0.4454	0.4922	0.5779
535	23812981	1.0	0.8375	0.7673	0.7843	0.8081	0.9057
536	23819293	1.0	1.0	1.0	1.0	1.0	0.9308
537	23836142	0.6456	0.5784	0.5094	0.4806	0.5322	0.7443
538	23843613	0.6469	0.7108	0.7233	0.6945	0.6823	0.8309
539	23846699	0.8869	0.7857	0.6993	0.639	0.654	0.8263
540	23861246	0.7227	0.6235	0.5638	0.5357	0.5859	0.77
541	23868008	0.2626	0.4675	0.5169	0.4578	0.45	0.6096
542	23872422	0.5157	0.4657	0.4987	0.5687	0.6122	0.7252
543	23873848	0.1438	0.188	0.289	0.3378	0.3432	0.4944
544	23875460	0.617	0.7669	0.6923	0.6611	0.6497	0.8057
545	23904035	0.9026	0.9368	0.951	0.9042	0.8996	0.9033
546	23904602	0.3836	0.4083	0.4071	0.4465	0.4971	0.7287
547	23918260	1.0	1.0	0.9709	0.9539	0.96	0.9643
548	23926953	1.0	1.0	1.0	1.0	1.0	0.9554
549	23938262	0.4089	0.5282	0.6094	0.5459	0.5621	0.6909
550	23958728	0.5148	0.5552	0.5207	0.4663	0.5842	0.7258
551	23999301	1.0	0.9477	0.8686	0.8009	0.7381	0.8615
552	24005449	0.4913	0.6176	0.7036	0.685	0.7099	0.7896
553	24019255	0.476	0.5713	0.5329	0.5755	0.5883	0.764
554	24024879	0.2891	0.311	0.3514	0.3514	0.381	0.5854
555	24027076	0.7714	0.6699	0.6241	0.6288	0.7103	0.8492
556	24029071	0.6278	0.5733	0.5769	0.6035	0.6567	0.824
557	24031324	0.2879	0.4647	0.4397	0.4397	0.4397	0.5657
558	24033190	0.7021	0.7578	0.7524	0.7273	0.7458	0.859
559	24036320	1.0	1.0	0.9125	0.9056	0.8653	0.847
560	24045180	0.5847	0.5869	0.5327	0.5305	0.5955	0.744
561	24052618	0.0713	0.1682	0.2941	0.3515	0.3548	0.5408
562	24052727	0.0782	0.3124	0.3801	0.4856	0.4856	0.5418
563	24060470	0.1568	0.1996	0.3584	0.4454	0.4562	0.6413
564	24071444	1.0	0.9537	0.9641	0.9486	0.9371	0.9498
565	24072814	0.8304	0.6417	0.5895	0.6161	0.6268	0.7834
566	24075951	0.1799	0.4015	0.386	0.3731	0.3957	0.6099
567	24076239	0.9125	0.9432	0.956	0.9415	0.914	0.9099
568	24084358	0.4603	0.4923	0.5492	0.4991	0.5076	0.6424
569	24112409	1.0	0.9048	0.8963	0.9137	0.8621	0.9695
570	24125179	0.5438	0.6087	0.6361	0.6516	0.68	0.8338
571	24136510	0.9125	0.848	0.8515	0.787	0.7437	0.8492
572	24145415	0.589	0.5724	0.6394	0.6203	0.7181	0.8105
573	24149052	0.2678	0.3597	0.3908	0.4532	0.4743	0.6495
574	24155659	0.3992	0.4373	0.4802	0.5109	0.6166	0.6703
575	24158353	0.4617	0.4416	0.4417	0.4525	0.4842	0.666
576	24171835	0.2803	0.3753	0.4173	0.4173	0.4532	0.4532
577	24183437	0.733	0.7148	0.7244	0.7309	0.7211	0.8266
578	24190416	0.4307	0.4852	0.4828	0.5669	0.5907	0.764
579	24206536	0.7995	0.8069	0.8253	0.8548	0.8927	0.8786
580	24263193	0.5148	0.5595	0.6048	0.617	0.6044	0.7406
581	24265580	0.0	0.0	0.0	0.0	0.0592	0.3224
582	24271007	0.5756	0.5583	0.5023	0.4936	0.5597	0.7348
583	24286493	0.7739	0.7097	0.775	0.7903	0.765	0.8391
584	24292866	0.6863	0.7431	0.7266	0.7551	0.7245	0.7994
585	24292938	0.9125	0.9432	0.9261	0.9385	0.9291	0.9149
586	24295440	0.7021	0.5668	0.5573	0.5309	0.5319	0.7619
587	24295593	0.3717	0.3424	0.3424	0.4262	0.4262	0.4684
588	24298416	0.9026	0.7974	0.7828	0.7629	0.8141	0.874
589	24317076	0.9026	0.7671	0.7887	0.7255	0.6992	0.8029
590	24321146	0.7665	0.7995	0.7096	0.7301	0.7635	0.832
591	24328427	0.6456	0.5635	0.6291	0.6579	0.6579	0.7966
592	24341374	0.5087	0.3526	0.4127	0.4691	0.4691	0.6098
593	24349229	0.2846	0.4546	0.4282	0.4431	0.4395	0.638
594	24368132	0.5635	0.574	0.5498	0.5133	0.543	0.7793
595	24368296	0.6164	0.5631	0.5665	0.5634	0.6064	0.7674
596	24392115	0.7275	0.6578	0.5916	0.6162	0.5761	0.7624
597	24409381	0.3742	0.5939	0.5801	0.5835	0.5675	0.7925
598	24426178	0.3333	0.3757	0.5344	0.5947	0.6655	0.7848
599	24448171	0.8151	0.7347	0.7028	0.6864	0.6741	0.8722
600	24460532	0.7896	0.8634	0.775	0.7461	0.7802	0.8433
601	24460938	1.0	0.9095	0.8716	0.8472	0.8317	0.8973
602	24467894	1.0	1.0	0.9716	0.9536	0.9598	0.9255
603	24477640	1.0	0.8988	0.8319	0.8165	0.823	0.8859
604	24478134	1.0	0.7859	0.6251	0.5661	0.5856	0.6991
605	24481072	1.0	0.8564	0.8297	0.7925	0.7852	0.8682
606	24482743	0.8869	0.789	0.7173	0.7419	0.7229	0.8774
607	24493827	0.0597	0.0545	0.1604	0.1604	0.1877	0.2922
608	24497706	1.0	0.9266	0.9431	0.9526	0.9322	0.9745
609	24498379	0.5594	0.5964	0.6577	0.7027	0.7245	0.7683
610	24506598	1.0	1.0	0.9282	0.8856	0.901	0.8678
611	24508340	0.4913	0.5049	0.5379	0.5805	0.5869	0.7381
612	24549265	0.4273	0.4955	0.4874	0.5509	0.5666	0.6942
613	24574852	0.5636	0.4656	0.4656	0.4656	0.4656	0.6096
614	24576355	0.8688	0.9148	0.8903	0.8094	0.8085	0.8657
615	24583116	0.9125	0.7774	0.695	0.6576	0.668	0.8087
616	24589113	1.0	1.0	0.9084	0.8788	0.859	0.9029
617	24612508	0.2896	0.383	0.4918	0.5088	0.5563	0.7047
618	24612726	0.5182	0.4732	0.413	0.3993	0.4318	0.6237
619	24615910	0.6886	0.6762	0.6439	0.6489	0.6419	0.7512
620	24629140	0.6843	0.5437	0.5703	0.5192	0.5134	0.7058
621	24632213	0.0487	0.0413	0.0814	0.1268	0.1169	0.3706
622	24645981	0.0	0.0	0.0	0.0	0.0251	0.2454
623	24663288	1.0	0.8149	0.8312	0.8289	0.8651	0.9205
624	24668611	0.9026	0.8879	0.8539	0.8784	0.841	0.9032
625	24671497	0.7896	0.5385	0.6332	0.6896	0.6668	0.7891
626	24682283	0.9026	0.7694	0.7312	0.7543	0.7714	0.8592
627	24688390	0.9026	0.8944	0.8575	0.8359	0.8226	0.9118
628	24691813	0.1461	0.2387	0.2547	0.2547	0.2743	0.5104
629	24709366	1.0	1.0	0.9716	0.9536	0.9598	0.9322
630	24711292	0.8869	0.8744	0.8742	0.8063	0.7965	0.8898
631	24714101	0.3825	0.4409	0.4409	0.4409	0.5297	0.5685
632	24728386	0.1696	0.1887	0.2333	0.3155	0.3816	0.5836
633	24751407	0.9125	0.8934	0.9047	0.8793	0.8294	0.9179
634	24753571	0.6238	0.426	0.4638	0.4657	0.5008	0.7145
635	24762789	0.6568	0.5857	0.515	0.5779	0.6001	0.756
636	24771645	0.5594	0.6088	0.6318	0.6636	0.7168	0.8001
637	24781204	0.733	0.6054	0.6469	0.6975	0.6975	0.7907
638	24795707	0.3879	0.3532	0.3156	0.3485	0.3768	0.6551
639	24810310	0.7699	0.787	0.7287	0.6736	0.6795	0.7846
640	24812339	0.1275	0.3268	0.3268	0.3622	0.4302	0.5195
641	24827556	0.4026	0.5318	0.5783	0.6332	0.6157	0.6881
642	24838653	0.7443	0.7852	0.8043	0.7916	0.7838	0.9128
643	24854275	1.0	0.9014	0.8362	0.7739	0.7818	0.927
644	24857147	1.0	1.0	1.0	1.0	0.964	0.945
645	24858494	0.5574	0.5552	0.5386	0.5713	0.5775	0.7454
646	24861191	0.0713	0.0793	0.1707	0.1817	0.2582	0.5265
647	24862879	0.589	0.6253	0.6993	0.6759	0.698	0.7814
648	24865506	1.0	0.9048	0.8971	0.8924	0.871	0.9063
649	24878426	0.6864	0.6306	0.6228	0.6182	0.652	0.8609
650	24878921	0.3708	0.4586	0.3659	0.4571	0.4758	0.7004
651	24905476	0.7739	0.8533	0.8127	0.7885	0.7813	0.8103
652	24910101	0.4323	0.4859	0.4964	0.4725	0.5075	0.6675
653	24911320	0.76	0.8001	0.845	0.8487	0.8511	0.8805
654	24922513	0.8573	0.817	0.7975	0.7751	0.8053	0.8736
655	24927156	0.6131	0.4883	0.5736	0.6377	0.635	0.7677
656	24939692	1.0	0.8122	0.7938	0.7386	0.7145	0.8425
657	24947938	0.9125	0.8545	0.8128	0.7884	0.8304	0.8343
658	24953233	0.5635	0.5714	0.5179	0.5304	0.6128	0.8012
659	24972367	0.4748	0.6734	0.6918	0.7482	0.7151	0.8084
660	24974203	0.5417	0.51	0.6116	0.6116	0.6284	0.7614
661	24976356	0.4208	0.4203	0.4882	0.4845	0.5489	0.7536
662	24992232	1.0	1.0	0.9716	0.9763	0.9795	0.9332
663	25004975	0.9026	0.8879	0.7931	0.7283	0.7278	0.8316
664	25009550	1.0	1.0	0.9693	0.9293	0.8942	0.9142
665	25010283	0.3977	0.5462	0.6112	0.675	0.698	0.779
666	25016381	0.476	0.5771	0.7473	0.7946	0.7946	0.7946
667	25033288	0.3333	0.4722	0.5591	0.5664	0.5706	0.7596
668	25055815	0.8869	0.7857	0.7732	0.7548	0.8109	0.8873
669	25056889	0.5525	0.6209	0.5552	0.5842	0.5865	0.7719
670	25061069	0.7739	0.7646	0.6984	0.6827	0.6908	0.8522
671	25061398	0.0	0.0955	0.0955	0.0955	0.0955	0.2672
672	25064136	1.0	0.9511	0.8429	0.8035	0.7943	0.8609
673	25064566	0.6864	0.6416	0.6597	0.6948	0.6825	0.7929
674	25072413	0.7896	0.8145	0.7946	0.7943	0.7871	0.9024
675	25072831	0.9125	0.8943	0.8589	0.8379	0.8597	0.9115
676	25084882	1.0	1.0	1.0	1.0	1.0	0.9909
677	25111182	0.3333	0.5158	0.567	0.6383	0.665	0.7094
678	25127741	0.3313	0.4748	0.4878	0.5508	0.5937	0.7618
679	25142383	0.9026	0.7992	0.7229	0.7406	0.7633	0.8689
680	25151357	0.476	0.5374	0.613	0.5548	0.5613	0.7529
681	25151441	0.9125	0.8969	0.9201	0.8889	0.9038	0.9014
682	25170083	0.4892	0.5078	0.6135	0.671	0.6981	0.7571
683	25175027	1.0	1.0	1.0	0.9653	0.9162	0.9092
684	25176387	1.0	1.0	0.9701	0.9304	0.9397	0.942
685	25180156	0.7113	0.6798	0.6324	0.6043	0.6152	0.7859
686	25181465	0.8573	0.7698	0.7323	0.7093	0.7343	0.9148
687	25182480	1.0	1.0	0.9701	0.9751	0.9785	0.9727
688	25183601	0.1696	0.1269	0.2312	0.2448	0.291	0.493
689	25186140	0.1696	0.169	0.2198	0.2915	0.3422	0.4572
690	25187125	0.9026	0.7941	0.8119	0.7534	0.7502	0.8902
691	25212482	1.0	0.9558	0.9359	0.8907	0.8879	0.8954
692	25221570	1.0	1.0	1.0	0.9777	0.9807	0.9688
693	25228409	0.4464	0.4067	0.4504	0.4986	0.5479	0.7094
694	25238989	0.8869	0.6926	0.671	0.6811	0.6861	0.82
695	25240823	1.0	1.0	0.9417	0.9295	0.8938	0.9318
696	25242168	0.6681	0.6917	0.7255	0.7255	0.7836	0.835
697	25242455	0.8869	0.807	0.7441	0.787	0.7977	0.8822
698	25245454	0.8262	0.8262	0.8664	0.8664	0.8664	0.8956
699	25261532	1.0	1.0	1.0	1.0	1.0	0.9809
700	25264216	0.8869	0.8842	0.8818	0.835	0.8391	0.8801
701	25268657	0.4542	0.4695	0.4475	0.5102	0.5102	0.6902
702	25273851	1.0	0.7595	0.7675	0.7837	0.7318	0.8198
703	25282344	1.0	0.9537	0.9641	0.9259	0.8372	0.8976
704	25303385	1.0	1.0	0.9392	0.9493	0.9385	0.9225
705	25306802	0.5846	0.5419	0.5839	0.6227	0.6955	0.6955
706	25331182	0.2773	0.3857	0.3759	0.4187	0.418	0.6009
707	25331376	0.5635	0.7167	0.7513	0.7714	0.7661	0.8399
708	25331462	0.7557	0.7189	0.7066	0.6767	0.7568	0.8498
709	25339269	0.5417	0.5948	0.5508	0.5721	0.6432	0.7456
710	25342807	1.0	0.9537	0.9641	0.9701	0.9207	0.9159
711	25344898	0.5168	0.5445	0.5923	0.5935	0.5802	0.7514
712	25348934	0.262	0.3481	0.4241	0.4823	0.5163	0.6063
713	25348955	0.3825	0.2893	0.2774	0.2774	0.3418	0.5076
714	25354037	0.8869	0.8777	0.8129	0.821	0.8004	0.9112
715	25356345	1.0	1.0	1.0	0.9439	0.9066	0.9213
716	25357241	0.6469	0.7709	0.8224	0.8521	0.8448	0.8665
717	25365205	0.8539	0.719	0.6885	0.6777	0.6738	0.769
718	25367329	0.1601	0.2031	0.1974	0.2661	0.2887	0.439
719	25372670	0.5029	0.6774	0.6898	0.6739	0.6791	0.8356
720	25373901	0.5438	0.549	0.4692	0.5281	0.5422	0.7022
721	25374326	0.5531	0.6227	0.6227	0.6863	0.6863	0.7913
722	25376610	0.4161	0.4107	0.538	0.5228	0.5116	0.6684
723	25380187	0.5476	0.4889	0.5313	0.5285	0.5488	0.7141
724	25401499	0.0782	0.1596	0.2006	0.245	0.2705	0.4315
725	25405661	0.1131	0.1846	0.238	0.2478	0.2678	0.4857
726	25407602	0.7699	0.7178	0.6912	0.6767	0.6481	0.8375
727	25412256	1.0	1.0	1.0	0.9781	0.981	0.9647
728	25413289	1.0	1.0	1.0	1.0	0.9816	0.9589
729	25422159	0.2591	0.2386	0.2786	0.373	0.412	0.6388
730	25426557	0.3742	0.4121	0.5443	0.5546	0.5675	0.7366
731	25430773	0.9026	0.8905	0.8867	0.8841	0.8997	0.9042
732	25432019	0.8304	0.6746	0.6568	0.6225	0.6348	0.7888
733	25432546	0.5438	0.4878	0.467	0.4755	0.5575	0.7075
734	25435911	0.2662	0.3647	0.3361	0.3179	0.3414	0.5513
735	25438185	1.0	1.0	1.0	1.0	1.0	0.981
736	25448015	0.8573	0.8611	0.8924	0.8872	0.8842	0.8806
737	25454784	0.9125	0.7051	0.6694	0.6531	0.6703	0.8448
738	25471818	0.6399	0.6243	0.6789	0.7108	0.7044	0.8119
739	25471947	0.6584	0.4909	0.4621	0.5039	0.5039	0.7459
740	25472758	1.0	0.9511	0.9022	0.9186	0.8766	0.9305
741	25472923	0.7739	0.6885	0.6068	0.6132	0.6865	0.8027
742	25474882	0.7021	0.6423	0.6916	0.715	0.7337	0.8471
743	25479965	0.6312	0.6489	0.6994	0.7281	0.7206	0.8052
744	25484070	1.0	0.9477	0.9168	0.8866	0.875	0.8811
745	25485571	0.5531	0.5304	0.5171	0.4966	0.5867	0.7652
746	25494882	0.3333	0.3333	0.3653	0.4366	0.5184	0.7353
747	25496194	1.0	0.9477	0.9311	0.8987	0.8318	0.9534
748	25500270	0.5438	0.6054	0.6657	0.6767	0.6661	0.8144
749	25501424	1.0	0.9477	0.897	0.8249	0.8485	0.9004
750	25502034	1.0	1.0	1.0	1.0	1.0	0.99
751	25502683	0.3333	0.4713	0.6152	0.6309	0.6882	0.7945
752	25503165	1.0	0.9069	0.8971	0.8924	0.88	0.8981
753	25504833	0.76	0.7953	0.8044	0.817	0.8616	0.917
754	25516569	0.7699	0.7593	0.7528	0.7049	0.7266	0.8792
755	25517750	0.5182	0.4963	0.5614	0.6274	0.6255	0.7713
756	25520511	0.6992	0.5233	0.612	0.578	0.5837	0.6865
757	25524164	0.7896	0.8112	0.8536	0.8781	0.8771	0.9225
758	25540021	0.5087	0.5687	0.5028	0.4515	0.4536	0.7227
759	25540077	1.0	1.0	1.0	1.0	1.0	0.9905
760	25543954	0.8869	0.8777	0.9052	0.8988	0.9124	0.9161
761	25544132	0.0	0.0	0.0	0.0	0.0	0.2673
762	25546133	0.5904	0.5219	0.5313	0.5378	0.5424	0.7231
763	25550568	0.9125	0.8991	0.8325	0.7716	0.7568	0.8733
764	25612767	0.4166	0.4495	0.517	0.4932	0.566	0.6835
765	25620877	1.0	0.8033	0.8208	0.8614	0.8115	0.8746
766	25629695	1.0	0.9087	0.9292	0.9411	0.949	0.9473
767	25630468	1.0	0.9048	0.9262	0.8947	0.8723	0.9168
768	25637660	0.7443	0.6773	0.6919	0.6694	0.7213	0.7936
769	25638281	1.0	0.8122	0.767	0.7833	0.7766	0.8613
770	25639607	0.2773	0.1799	0.2925	0.2776	0.3233	0.6234
771	25660940	0.8688	0.6971	0.6579	0.6705	0.6758	0.8469
772	25664836	0.5119	0.4956	0.5821	0.6086	0.6329	0.7005
773	25673835	0.9125	0.8567	0.7554	0.7178	0.7206	0.8721
774	25676666	0.0	0.0	0.0614	0.0614	0.0614	0.1869
775	25681631	0.1312	0.0851	0.2544	0.2358	0.2459	0.4798
776	25684047	0.7896	0.7258	0.6675	0.6574	0.6609	0.8412
777	25684150	0.6043	0.4819	0.5685	0.5625	0.6095	0.7707
778	25684766	0.5216	0.7318	0.764	0.7869	0.7884	0.8672
779	25686604	0.6456	0.5801	0.6	0.6636	0.7036	0.775
780	25704641	1.0	0.9477	0.9288	0.9188	0.859	0.9154
781	25710658	0.5734	0.3721	0.4358	0.4072	0.4261	0.6777
782	25712964	0.5438	0.5222	0.5222	0.5254	0.5721	0.7419
783	25714487	0.9026	0.8905	0.8545	0.833	0.8108	0.9461
784	25714833	0.4038	0.2882	0.373	0.3895	0.4136	0.6097
785	25716682	0.3067	0.2802	0.2409	0.2718	0.3571	0.454
786	25717165	0.5087	0.4256	0.4174	0.4801	0.5087	0.7317
787	25728686	1.0	0.9576	0.9364	0.947	0.9541	0.95
788	25732605	1.0	0.9511	0.9337	0.9232	0.9335	0.9473
789	25736725	0.8613	0.8864	0.9563	0.9609	0.9643	0.9637
790	25740719	0.8573	0.8161	0.8574	0.8148	0.8038	0.8644
791	25741385	0.5418	0.619	0.713	0.6873	0.6906	0.7918
792	25745861	0.7739	0.8533	0.7354	0.7797	0.7553	0.8154
793	25750911	0.7896	0.7623	0.7866	0.7992	0.8261	0.8689
794	25753421	0.8539	0.8628	0.8338	0.8616	0.8347	0.8935
795	25758253	0.2345	0.3236	0.332	0.377	0.3626	0.5799
796	25759547	0.6584	0.579	0.6168	0.6294	0.6737	0.7456
797	25760704	0.8573	0.7996	0.6928	0.7134	0.7918	0.8479
798	25760944	0.8869	0.8842	0.9103	0.9037	0.8629	0.9065
799	25778831	0.7995	0.7915	0.7344	0.7237	0.725	0.8697
800	25778908	0.3156	0.3045	0.3364	0.4793	0.4888	0.6309
801	25785515	0.3594	0.4967	0.4877	0.5151	0.568	0.6672
802	25796321	0.3008	0.338	0.3096	0.3588	0.3646	0.5587
803	25808224	0.9125	0.8567	0.8297	0.7681	0.7831	0.9164
804	25817583	1.0	0.9087	0.8985	0.8696	0.8871	0.9281
805	25831532	0.6765	0.7901	0.7472	0.7446	0.743	0.8527
806	25836059	0.0713	0.2643	0.251	0.2771	0.3477	0.5264
807	25838081	1.0	0.8386	0.854	0.8655	0.8888	0.9056
808	25841080	0.9125	0.766	0.775	0.7512	0.7099	0.8331
809	25845800	1.0	1.0	0.9709	0.9758	0.979	0.9868
810	25854390	0.8573	0.9074	0.9282	0.9403	0.8951	0.914
811	25865145	0.0	0.0261	0.0753	0.1283	0.2224	0.3929
812	25866340	0.3338	0.3402	0.3851	0.4354	0.4754	0.6187
813	25872927	1.0	1.0	0.9683	0.9509	0.9575	0.9246
814	25874132	0.589	0.6811	0.6767	0.6974	0.7015	0.8487
815	25874941	0.5403	0.4452	0.4477	0.4971	0.4916	0.688
816	25879354	0.1716	0.1615	0.2772	0.3477	0.3506	0.5158
817	25880006	0.6131	0.6089	0.5846	0.7031	0.6788	0.7688
818	25884925	0.3392	0.4291	0.4291	0.5311	0.5784	0.7099
819	25886726	1.0	1.0	1.0	0.9773	0.9629	0.9414
820	25891076	0.6469	0.5792	0.5687	0.5512	0.561	0.6698
821	25899926	0.5087	0.4374	0.4584	0.5471	0.5955	0.7362
822	25908842	0.4705	0.5425	0.5231	0.552	0.552	0.725
823	25911584	0.5296	0.3437	0.3408	0.3508	0.3829	0.6585
824	25913177	0.9125	0.9008	0.9231	0.936	0.8728	0.8642
825	25913484	0.6288	0.6144	0.5842	0.6088	0.6179	0.7978
826	25918396	1.0	0.9558	0.9367	0.9257	0.9001	0.9299
827	25926034	0.4026	0.4016	0.371	0.4419	0.4866	0.6011
828	25932644	1.0	1.0	0.9709	0.9758	0.979	0.9666
829	25937861	0.5069	0.3855	0.4437	0.549	0.5614	0.6989
830	25942556	0.9125	0.8421	0.8167	0.8015	0.7568	0.8927
831	25946135	0.7716	0.6981	0.7318	0.7318	0.7591	0.8297
832	25967671	0.0	0.0694	0.0554	0.0774	0.1179	0.4219
833	25972756	1.0	0.8988	0.83	0.7927	0.8205	0.8666
834	25975270	1.0	1.0	1.0	0.9768	0.9621	0.9153
835	25981054	0.4542	0.513	0.4863	0.5063	0.5235	0.7308
836	25982388	1.0	0.9558	0.9658	0.9715	0.9753	0.9908
837	25983730	0.7699	0.8017	0.7726	0.8	0.836	0.8408
838	25990557	0.6534	0.5134	0.6208	0.6346	0.6065	0.8092
839	25993383	0.5982	0.5307	0.573	0.5596	0.564	0.7365
840	25996785	0.9026	0.8481	0.8823	0.8569	0.8587	0.9021
841	26003217	0.3392	0.329	0.3876	0.4354	0.512	0.6473
842	26008761	0.4038	0.3827	0.4398	0.4657	0.4845	0.6655
843	26011691	0.6864	0.7442	0.7733	0.7897	0.7819	0.8458
844	26015511	0.6863	0.6327	0.627	0.6242	0.6896	0.8093
845	26024445	0.4852	0.4023	0.4623	0.4718	0.5403	0.7558
846	26036805	0.3938	0.5995	0.5688	0.5202	0.5076	0.688
847	26048414	0.8869	0.8109	0.7809	0.7285	0.6939	0.8415
848	26048577	1.0	1.0	1.0	1.0	1.0	0.9145
849	26054731	0.519	0.4275	0.4473	0.5097	0.5389	0.7222
850	26063424	0.9125	0.8023	0.7934	0.8063	0.794	0.8605
851	26065669	1.0	0.9095	0.9	0.8713	0.8175	0.9111
852	26072251	0.4273	0.3999	0.4323	0.4714	0.4985	0.6721
853	26072327	0.4105	0.4657	0.5291	0.5616	0.5713	0.7281
854	26074080	0.2009	0.3467	0.3516	0.3798	0.3724	0.5501
855	26082761	0.7021	0.7218	0.7307	0.7197	0.7265	0.8395
856	26088063	1.0	0.9048	0.8978	0.9149	0.9079	0.9135
857	26090058	0.7699	0.4996	0.5436	0.5324	0.5363	0.692
858	26093644	0.476	0.5284	0.6237	0.6932	0.7474	0.7792
859	26094203	0.5157	0.5135	0.5981	0.5488	0.5668	0.7385
860	26108892	0.5904	0.6356	0.6551	0.6681	0.7337	0.8371
861	26109352	0.9125	0.9008	0.7587	0.7187	0.7533	0.9229
862	26114448	0.7739	0.8044	0.8185	0.8257	0.8312	0.8603
863	26134579	1.0	0.859	0.8623	0.8622	0.8623	0.8948
864	26136359	0.5478	0.6054	0.5456	0.5093	0.4764	0.715
865	26136684	0.3296	0.2492	0.3579	0.3918	0.4238	0.5933
866	26147457	0.5477	0.4142	0.4174	0.4495	0.5098	0.567
867	26149773	0.4603	0.5546	0.564	0.637	0.6502	0.7718
868	26152027	0.9125	0.7573	0.6029	0.6292	0.6476	0.7642
869	26152787	0.0875	0.2069	0.2398	0.2398	0.3205	0.3655
870	26157431	0.8573	0.8585	0.7383	0.7778	0.7868	0.9112
871	26174897	0.7995	0.821	0.8612	0.8284	0.8333	0.8977
872	26175201	1.0	0.9477	0.9278	0.896	0.8744	0.9229
873	26179959	1.0	1.0	1.0	1.0	0.9816	0.9686
874	26198970	0.3643	0.354	0.3007	0.3351	0.3871	0.5821
875	26203165	0.8688	0.7279	0.6655	0.5766	0.6069	0.7258
876	26205790	0.327	0.3029	0.4041	0.4725	0.5035	0.6002
877	26206305	0.3174	0.3317	0.3626	0.3732	0.3912	0.6183
878	26209734	1.0	0.9558	0.934	0.9451	0.9341	0.9197
879	26210283	0.3495	0.4171	0.476	0.529	0.5651	0.7222
880	26210853	1.0	0.9558	0.8922	0.8656	0.8837	0.8983
881	26215968	0.8573	0.865	0.8646	0.8641	0.8824	0.8707
882	26219411	0.9125	0.8044	0.6572	0.6659	0.7416	0.8255
883	26229184	0.5594	0.529	0.5318	0.6409	0.6611	0.7904
884	26239343	0.6864	0.6529	0.6367	0.676	0.7191	0.786
885	26239928	0.3333	0.3775	0.4697	0.5388	0.5934	0.7504
886	26255997	0.7714	0.8517	0.885	0.8269	0.7874	0.8481
887	26262562	1.0	1.0	0.9539	0.8934	0.9077	0.9228
888	26263417	0.9125	0.7581	0.7826	0.7516	0.7497	0.9075
889	26269219	1.0	1.0	1.0	1.0	1.0	0.9699
890	26271403	0.6568	0.7349	0.7048	0.7201	0.6322	0.7613
891	26271902	1.0	1.0	1.0	1.0	1.0	0.9667
892	26273537	0.8573	0.7368	0.7533	0.7273	0.7276	0.8496
893	26289919	1.0	0.9558	0.9658	0.9488	0.9373	0.9409
894	26290251	1.0	1.0	0.9701	0.9196	0.9304	0.9151
895	26293474	0.3008	0.226	0.3152	0.3224	0.3543	0.5466
